path,true,pred,confidence
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_1_1.jpg,A1,B1,0.5671
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_1_1.jpg,A1,B1,0.5671
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_2_0.jpg,A1,B1,0.5961
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_2_0.jpg,A1,B1,0.5961
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_2_2.jpg,A1,B1,0.4971
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_02_patch_2_2.jpg,A1,B1,0.4971
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_0_3.jpg,A1,B1,0.8331
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_0_3.jpg,A1,B1,0.8331
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_0_5.jpg,A1,A2,0.4372
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_0_5.jpg,A1,A2,0.4372
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_2.jpg,A1,B1,0.6497
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_2.jpg,A1,B1,0.6497
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_3.jpg,A1,B1,0.5966
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_3.jpg,A1,B1,0.5966
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_5.jpg,A1,A2,0.6497
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_1_5.jpg,A1,A2,0.6497
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_0.jpg,A1,A2,0.5199
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_0.jpg,A1,A2,0.5199
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_1.jpg,A1,B1,0.5103
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_1.jpg,A1,B1,0.5103
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_2.jpg,A1,B1,0.5544
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_03_patch_2_2.jpg,A1,B1,0.5544
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_0.jpg,A1,B2,0.4517
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_0.jpg,A1,B2,0.4517
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_1.jpg,A1,B1,0.7005
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_1.jpg,A1,B1,0.7005
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_2.jpg,A1,B1,0.5043
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_0_2.jpg,A1,B1,0.5043
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_1.jpg,A1,B1,0.8522
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_1.jpg,A1,B1,0.8522
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_2.jpg,A1,B1,0.6348
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_2.jpg,A1,B1,0.6348
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_3.jpg,A1,B1,0.8434
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_3.jpg,A1,B1,0.8434
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_4.jpg,A1,B1,0.8752
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_1_4.jpg,A1,B1,0.8752
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_0.jpg,A1,B1,0.487
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_0.jpg,A1,B1,0.487
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_1.jpg,A1,B1,0.7922
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_1.jpg,A1,B1,0.7922
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_2.jpg,A1,B1,0.6749
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_2.jpg,A1,B1,0.6749
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_5.jpg,A1,B1,0.4433
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_2_5.jpg,A1,B1,0.4433
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_3_0.jpg,A1,B1,0.5612
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_3_0.jpg,A1,B1,0.5612
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_3_3.jpg,A1,A2,0.3833
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_04_patch_3_3.jpg,A1,A2,0.3833
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_05_patch_0_3.jpg,A1,B1,0.4746
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_05_patch_0_3.jpg,A1,B1,0.4746
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_05_patch_1_2.jpg,A1,B1,0.7039
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_05_patch_1_2.jpg,A1,B1,0.7039
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_0.jpg,A1,B1,0.5134
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_0.jpg,A1,B1,0.5134
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_2.jpg,A1,A2,0.5331
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_2.jpg,A1,A2,0.5331
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_4.jpg,A1,A2,0.6027
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_4.jpg,A1,A2,0.6027
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_5.jpg,A1,A2,0.3875
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_0_5.jpg,A1,A2,0.3875
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_0.jpg,A1,B1,0.9319
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_0.jpg,A1,B1,0.9319
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_1.jpg,A1,B1,0.7471
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_1.jpg,A1,B1,0.7471
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_2.jpg,A1,B1,0.7821
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_2.jpg,A1,B1,0.7821
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_3.jpg,A1,B1,0.7878
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_3.jpg,A1,B1,0.7878
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_5.jpg,A1,B1,0.7922
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_1_5.jpg,A1,B1,0.7922
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_2_0.jpg,A1,B1,0.9379
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_2_0.jpg,A1,B1,0.9379
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_2_1.jpg,A1,B1,0.7461
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_2_1.jpg,A1,B1,0.7461
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_0.jpg,A1,B1,0.4249
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_0.jpg,A1,B1,0.4249
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_1.jpg,A1,B2,0.5954
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_1.jpg,A1,B2,0.5954
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_2.jpg,A1,A2,0.6628
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_2.jpg,A1,A2,0.6628
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_4.jpg,A1,B1,0.4097
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_4.jpg,A1,B1,0.4097
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_5.jpg,A1,A2,0.5419
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_07_patch_3_5.jpg,A1,A2,0.5419
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_0.jpg,A1,A2,0.3742
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_0.jpg,A1,A2,0.3742
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_1.jpg,A1,B1,0.4403
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_1.jpg,A1,B1,0.4403
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_2.jpg,A1,B1,0.4202
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_2.jpg,A1,B1,0.4202
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_3.jpg,A1,A2,0.3963
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_0_3.jpg,A1,A2,0.3963
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_0.jpg,A1,B1,0.3968
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_0.jpg,A1,B1,0.3968
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_1.jpg,A1,B2,0.8981
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_1.jpg,A1,B2,0.8981
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_2.jpg,A1,B1,0.4856
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_1_2.jpg,A1,B1,0.4856
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_2_0.jpg,A1,B1,0.3884
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_2_0.jpg,A1,B1,0.3884
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_2_1.jpg,A1,B1,0.5489
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_2_1.jpg,A1,B1,0.5489
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_3.jpg,A1,B2,0.4957
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_3.jpg,A1,B2,0.4957
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_4.jpg,A1,B1,0.3671
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_4.jpg,A1,B1,0.3671
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_5.jpg,A1,A2,0.4208
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_08_patch_3_5.jpg,A1,A2,0.4208
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_2.jpg,A1,A2,0.3071
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_2.jpg,A1,A2,0.3071
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_3.jpg,A1,A2,0.4094
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_3.jpg,A1,A2,0.4094
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_4.jpg,A1,A2,0.3516
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_0_4.jpg,A1,A2,0.3516
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_1_0.jpg,A1,B1,0.4069
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_1_0.jpg,A1,B1,0.4069
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_1_1.jpg,A1,B2,0.409
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_1_1.jpg,A1,B2,0.409
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_2_0.jpg,A1,B1,0.808
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_09_patch_2_0.jpg,A1,B1,0.808
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_0_0.jpg,A1,B1,0.4236
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_0_0.jpg,A1,B1,0.4236
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_0.jpg,A1,B2,0.5159
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_0.jpg,A1,B2,0.5159
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_2.jpg,A1,B2,0.3732
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_2.jpg,A1,B2,0.3732
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_3.jpg,A1,B2,0.4648
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_3.jpg,A1,B2,0.4648
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_4.jpg,A1,B1,0.8836
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_4.jpg,A1,B1,0.8836
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_5.jpg,A1,B1,0.421
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_10_patch_3_5.jpg,A1,B1,0.421
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_2_4.jpg,A1,A2,0.8979
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_2_4.jpg,A1,A2,0.8979
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_0.jpg,A1,B1,0.7124
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_0.jpg,A1,B1,0.7124
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_1.jpg,A1,B1,0.4307
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_1.jpg,A1,B1,0.4307
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_4.jpg,A1,A2,0.5516
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_4.jpg,A1,A2,0.5516
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_5.jpg,A1,B1,0.5856
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_11_patch_3_5.jpg,A1,B1,0.5856
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_12_patch_2_1.jpg,A1,A2,0.5988
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_12_patch_2_1.jpg,A1,A2,0.5988
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_12_patch_3_4.jpg,A1,A2,0.4073
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_12_patch_3_4.jpg,A1,A2,0.4073
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_2_0.jpg,A1,A2,0.6339
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_2_0.jpg,A1,A2,0.6339
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_3.jpg,A1,B2,0.5904
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_3.jpg,A1,B2,0.5904
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_4.jpg,A1,B2,0.4515
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_4.jpg,A1,B2,0.4515
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_5.jpg,A1,B2,0.605
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_13_patch_3_5.jpg,A1,B2,0.605
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_1.jpg,A1,A2,0.7475
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_1.jpg,A1,A2,0.7475
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_3.jpg,A1,B1,0.6277
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_3.jpg,A1,B1,0.6277
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_4.jpg,A1,A2,0.412
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_14_patch_3_4.jpg,A1,A2,0.412
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_15_patch_3_2.jpg,A1,A2,0.468
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_15_patch_3_2.jpg,A1,A2,0.468
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_16_patch_3_0.jpg,A1,B1,0.5835
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_16_patch_3_0.jpg,A1,B1,0.5835
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_0_0.jpg,A1,A2,0.5911
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_0_0.jpg,A1,A2,0.5911
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_0_1.jpg,A1,A2,0.5494
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_0_1.jpg,A1,A2,0.5494
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_0.jpg,A1,A2,0.3368
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_0.jpg,A1,A2,0.3368
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_1.jpg,A1,A2,0.3901
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_1.jpg,A1,A2,0.3901
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_5.jpg,A1,B1,0.5199
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_2_5.jpg,A1,B1,0.5199
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_0.jpg,A1,B1,0.4485
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_0.jpg,A1,B1,0.4485
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_2.jpg,A1,B1,0.7149
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_2.jpg,A1,B1,0.7149
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_5.jpg,A1,B2,0.6206
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_17_patch_3_5.jpg,A1,B2,0.6206
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_2_1.jpg,A1,B2,0.5615
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_2_1.jpg,A1,B2,0.5615
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_1.jpg,A1,B1,0.512
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_1.jpg,A1,B1,0.512
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_2.jpg,A1,B1,0.4013
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_2.jpg,A1,B1,0.4013
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_4.jpg,A1,B1,0.7284
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_4.jpg,A1,B1,0.7284
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_5.jpg,A1,B1,0.6341
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_18_patch_3_5.jpg,A1,B1,0.6341
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_0.jpg,A1,B1,0.4275
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_0.jpg,A1,B1,0.4275
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_1.jpg,A1,B1,0.389
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_1.jpg,A1,B1,0.389
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_2.jpg,A1,B2,0.655
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_2.jpg,A1,B2,0.655
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_3.jpg,A1,B1,0.4314
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_3.jpg,A1,B1,0.4314
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_4.jpg,A1,A2,0.437
C:\Users\Admin\Desktop\architect\processed_data\test\A1\A1.08.MCH-Sch_19_patch_0_4.jpg,A1,A2,0.437
