path,true,pred,confidence
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.06.TDN-Sch_60_patch_3_2.jpg,A1,B1,0.47
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_06_patch_2_3.jpg,A1,A2,0.5071
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_31_patch_2_1.jpg,A1,A2,0.9167
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_37_patch_1_5.jpg,A1,B1,0.5436
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_46_patch_1_3.jpg,A1,A2,0.7319
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_56_patch_1_5.jpg,A1,A2,0.4646
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.07.Hot-Con_78_patch_1_1.jpg,A1,A2,0.4876
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.08.MCH-Sch_39_patch_2_5.jpg,A1,B1,0.3624
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.08.MCH-Sch_64_patch_2_1.jpg,A1,B2,0.4278
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_07_patch_1_2.jpg,A1,B1,0.6695
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_109_patch_3_0.jpg,A1,B2,0.7057
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_114_patch_3_3.jpg,A1,B1,0.8902
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_120_patch_0_4.jpg,A1,B2,0.519
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_35_patch_3_3.jpg,A1,B2,0.4317
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_48_patch_1_5.jpg,A1,B1,0.4662
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_54_patch_3_1.jpg,A1,A2,0.5807
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_67_patch_1_0.jpg,A1,B1,0.3847
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_73_patch_0_5.jpg,A1,A2,0.5123
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_79_patch_1_0.jpg,A1,A2,0.5927
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.09.Eye-Hos_85_patch_1_5.jpg,A1,A2,0.6394
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.11.LQD-Sch_18_patch_0_3.jpg,A1,B2,0.5024
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.11.LQD-Sch_36_patch_0_0.jpg,A1,B1,0.5073
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_03_patch_0_1.jpg,A1,B1,0.4244
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_130_patch_2_2.jpg,A1,A2,0.4977
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_141_patch_3_0.jpg,A1,B1,0.5979
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_36_patch_2_2.jpg,A1,B1,0.4962
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_66_patch_2_5.jpg,A1,A2,0.5224
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.12.Chi-Hou_95_patch_1_0.jpg,A1,B1,0.7802
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_106_patch_2_3.jpg,A1,B1,0.6788
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_111_patch_2_0.jpg,A1,B2,0.4858
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_139_patch_3_0.jpg,A1,B1,0.8436
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_144_patch_3_3.jpg,A1,B1,0.5107
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_16_patch_1_4.jpg,A1,B2,0.7094
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_64_patch_2_3.jpg,A1,A2,0.6107
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_70_patch_2_0.jpg,A1,B2,0.4729
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.13.Pas-Ins_76_patch_2_3.jpg,A1,B1,0.515
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_03_patch_3_0.jpg,A1,B2,0.6818
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_09_patch_2_5.jpg,A1,B2,0.6977
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_110_patch_2_5.jpg,A1,B1,0.7132
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_138_patch_3_2.jpg,A1,B2,0.4005
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_143_patch_3_1.jpg,A1,B1,0.4628
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_14_patch_0_3.jpg,A1,B2,0.5093
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_160_patch_0_4.jpg,A1,B2,0.3986
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_17_patch_0_1.jpg,A1,A2,0.7981
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_22_patch_3_5.jpg,A1,B1,0.8268
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_29_patch_0_3.jpg,A1,B2,0.3891
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_35_patch_0_1.jpg,A1,A2,0.5481
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_66_patch_1_3.jpg,A1,A2,0.4958
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_72_patch_3_0.jpg,A1,B1,0.5829
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_84_patch_2_0.jpg,A1,B1,0.4705
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.14.Chi-Hos2_96_patch_1_0.jpg,A1,B1,0.8011
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.16.LHP-Sch_21_patch_1_4.jpg,A1,B1,0.5921
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.16.LHP-Sch_46_patch_1_5.jpg,A1,B1,0.4606
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.16.LHP-Sch_59_patch_2_2.jpg,A1,A2,0.515
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.16.LHP-Sch_66_patch_0_2.jpg,A1,B1,0.5094
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.17.Sai-Uni_04_patch_3_2.jpg,A1,B2,0.5121
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.17.Sai-Uni_32_patch_0_0.jpg,A1,B1,0.5382
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.17.Sai-Uni_39_patch_2_0.jpg,A1,B1,0.7421
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.17.Sai-Uni_45_patch_3_4.jpg,A1,A2,0.7698
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.18.TaD-Mar_32_patch_1_3.jpg,A1,B1,0.4182
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.18.TaD-Mar_39_patch_1_0.jpg,A1,B1,0.5639
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.18.TaD-Mar_47_patch_1_1.jpg,A1,B1,0.5971
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.19.TuD-DiB_09_patch_2_5.jpg,A1,A2,0.3702
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.19.TuD-DiB_15_patch_3_3.jpg,A1,A2,0.9195
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.19.TuD-DiB_22_patch_0_0.jpg,A1,B1,0.6714
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.19.TuD-DiB_34_patch_1_3.jpg,A1,A2,0.9364
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.19.TuD-DiB_40_patch_1_5.jpg,A1,B2,0.6326
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.20.Peo-Com_01_patch_1_0.jpg,A1,B1,0.3396
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.21.Rai-Bui_04_patch_2_1.jpg,A1,B1,0.3717
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.21.Rai-Bui_23_patch_0_5.jpg,A1,B2,0.7025
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.21.Rai-Bui_41_patch_1_4.jpg,A1,A2,0.7314
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.22.Ben-Tha_96_patch_0_2.jpg,A1,B2,0.5935
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.23.Tru-Vuo_05_patch_2_3.jpg,A1,B1,0.7853
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.23.Tru-Vuo_107_patch_3_1.jpg,A1,A2,0.4698
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.23.Tru-Vuo_112_patch_2_5.jpg,A1,B2,0.7262
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.23.Tru-Vuo_79_patch_0_5.jpg,A1,B1,0.3966
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.23.Tru-Vuo_91_patch_0_5.jpg,A1,B1,0.5255
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_04_patch_1_3.jpg,A1,A2,0.3756
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_100_patch_1_3.jpg,A1,A2,0.5357
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_106_patch_1_3.jpg,A1,A2,0.8273
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_118_patch_1_5.jpg,A1,B1,0.7335
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_12_patch_2_4.jpg,A1,B1,0.44
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_141_patch_2_3.jpg,A1,B1,0.5853
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_148_patch_2_1.jpg,A1,B2,0.4441
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_153_patch_1_4.jpg,A1,A2,0.4797
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_159_patch_3_5.jpg,A1,B1,0.5628
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_170_patch_1_0.jpg,A1,B1,0.7116
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_176_patch_1_3.jpg,A1,A2,0.7079
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_183_patch_3_1.jpg,A1,B2,0.3928
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_189_patch_3_5.jpg,A1,B1,0.8075
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_194_patch_3_3.jpg,A1,A2,0.596
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_204_patch_1_2.jpg,A1,A2,0.3857
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_20_patch_3_0.jpg,A1,B1,0.692
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_218_patch_0_4.jpg,A1,A2,0.7366
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_223_patch_0_4.jpg,A1,A2,0.7978
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_229_patch_1_0.jpg,A1,B2,0.4493
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_234_patch_3_0.jpg,A1,B1,0.4245
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_23_patch_3_1.jpg,A1,A2,0.79
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_245_patch_3_3.jpg,A1,B1,0.7369
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_254_patch_2_0.jpg,A1,A2,0.5231
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_270_patch_2_0.jpg,A1,B1,0.351
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_276_patch_1_5.jpg,A1,A2,0.5517
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_281_patch_2_2.jpg,A1,A2,0.642
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_287_patch_2_3.jpg,A1,A2,0.5452
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_292_patch_3_2.jpg,A1,B2,0.6707
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_298_patch_3_2.jpg,A1,A2,0.8219
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_303_patch_3_2.jpg,A1,A2,0.5789
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_30_patch_2_5.jpg,A1,A2,0.4111
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_315_patch_3_4.jpg,A1,A2,0.7669
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_322_patch_0_5.jpg,A1,B1,0.3249
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_328_patch_1_2.jpg,A1,B1,0.5638
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_333_patch_2_0.jpg,A1,B1,0.6281
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_339_patch_2_3.jpg,A1,A2,0.9023
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_345_patch_3_0.jpg,A1,A2,0.6922
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_350_patch_3_5.jpg,A1,B1,0.772
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_357_patch_0_2.jpg,A1,B1,0.5798
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_362_patch_0_3.jpg,A1,B1,0.4899
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_41_patch_0_2.jpg,A1,B1,0.3594
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_46_patch_3_5.jpg,A1,B1,0.4483
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_53_patch_1_1.jpg,A1,B1,0.5348
C:\Users\teflo\Desktop\Study\VLU\Comp vision\BT\Final\processed_data\test\A1\A1.24.Indo-Ban_59_patch_2_3.jpg,A1,B1,0.5506
