path,true,pred,confidence
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_0_5.jpg,A1,A2,0.5518
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_2_4.jpg,A1,B1,0.3598
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_2_5.jpg,A1,A2,0.7055
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_3.jpg,A1,B2,0.4677
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_4.jpg,A1,A2,0.418
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_5.jpg,A1,B2,0.8489
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_1_1.jpg,A1,B1,0.6348
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_2_5.jpg,A1,A2,0.4017
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_3_4.jpg,A1,A2,0.5279
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_3_5.jpg,A1,B1,0.6703
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_0_0.jpg,A1,A2,0.7509
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_2_0.jpg,A1,A2,0.5071
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_3_0.jpg,A1,B2,0.3567
processed_data_cleaned\test\A1\A1.08.MCH-Sch_59_patch_1_1.jpg,A1,A2,0.5282
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_1.jpg,A1,A2,0.7657
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_2.jpg,A1,A2,0.5786
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_4.jpg,A1,B1,0.8309
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_1_0.jpg,A1,B1,0.4935
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_0.jpg,A1,B1,0.5224
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_1.jpg,A1,A2,0.6857
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_2.jpg,A1,A2,0.5096
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_3_0.jpg,A1,B2,0.9684
processed_data_cleaned\test\A1\A1.08.MCH-Sch_61_patch_2_4.jpg,A1,B2,0.3511
processed_data_cleaned\test\A1\A1.08.MCH-Sch_61_patch_3_0.jpg,A1,A2,0.4511
processed_data_cleaned\test\A1\A1.08.MCH-Sch_63_patch_0_1.jpg,A1,B1,0.349
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_0_0.jpg,A1,A2,0.9582
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_2.jpg,A1,B1,0.4378
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_3.jpg,A1,A2,0.6847
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_5.jpg,A1,A2,0.7301
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_1.jpg,A1,B1,0.666
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_2.jpg,A1,B1,0.6982
processed_data_cleaned\test\A1\A1.08.MCH-Sch_66_patch_3_3.jpg,A1,B2,0.4526
processed_data_cleaned\test\A1\A1.08.MCH-Sch_71_patch_3_0.jpg,A1,A2,0.4196
processed_data_cleaned\test\A1\A1.08.MCH-Sch_73_patch_2_0.jpg,A1,A2,0.8636
processed_data_cleaned\test\A1\A1.08.MCH-Sch_73_patch_3_4.jpg,A1,A2,0.8348
processed_data_cleaned\test\A1\A1.08.MCH-Sch_76_patch_0_2.jpg,A1,B1,0.7267
processed_data_cleaned\test\A1\A1.08.MCH-Sch_81_patch_0_0.jpg,A1,B2,0.5137
processed_data_cleaned\test\A1\A1.08.MCH-Sch_82_patch_1_1.jpg,A1,A2,0.6651
processed_data_cleaned\test\A1\A1.08.MCH-Sch_82_patch_2_0.jpg,A1,B1,0.6994
processed_data_cleaned\test\A1\A1.08.MCH-Sch_82_patch_3_0.jpg,A1,A2,0.5337
processed_data_cleaned\test\A1\A1.08.MCH-Sch_83_patch_1_4.jpg,A1,B1,0.9339
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_0_1.jpg,A1,B1,0.3313
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_1_3.jpg,A1,A2,0.5486
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_1.jpg,A1,B1,0.4633
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_3.jpg,A1,A2,0.5542
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_3_0.jpg,A1,B1,0.7711
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_3_2.jpg,A1,B1,0.5619
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_1_0.jpg,A1,A2,0.5279
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_2_0.jpg,A1,A2,0.6095
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_3_0.jpg,A1,A2,0.4537
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_1_3.jpg,A1,B1,0.9537
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_2_1.jpg,A1,B1,0.2629
processed_data_cleaned\test\A1\A1.15.VTT-Sch_05_patch_3_5.jpg,A1,A2,0.5718
processed_data_cleaned\test\A1\A1.15.VTT-Sch_09_patch_0_5.jpg,A1,B2,0.6724
processed_data_cleaned\test\A1\A1.15.VTT-Sch_12_patch_1_5.jpg,A1,A2,0.8803
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_0.jpg,A1,B2,0.5607
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_1.jpg,A1,B2,0.6816
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_3.jpg,A1,B1,0.3361
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_5.jpg,A1,B2,0.8294
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_0.jpg,A1,B1,0.5837
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_1.jpg,A1,B2,0.9691
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_4.jpg,A1,B1,0.3062
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_5.jpg,A1,B1,0.6135
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_0_0.jpg,A1,B1,0.6049
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_3_0.jpg,A1,B2,0.4039
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_3_2.jpg,A1,B1,0.7076
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_1_1.jpg,A1,B2,0.6414
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_1.jpg,A1,B2,0.8112
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_2.jpg,A1,B1,0.5733
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_3.jpg,A1,B2,0.9118
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_1.jpg,A1,B2,0.8594
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_5.jpg,A1,B2,0.5997
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_2.jpg,A1,B2,0.9274
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_3.jpg,A1,B2,0.7585
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_5.jpg,A1,B2,0.8141
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_0.jpg,A1,B2,0.3373
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_1.jpg,A1,A2,0.4431
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_3.jpg,A1,B1,0.7322
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_4.jpg,A1,A2,0.7693
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_0_4.jpg,A1,B2,0.5985
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_3_0.jpg,A1,B1,0.462
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_1_2.jpg,A1,B2,0.4047
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_2_0.jpg,A1,B1,0.6911
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_2_5.jpg,A1,A2,0.4648
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_3_1.jpg,A1,B1,0.7728
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_2_5.jpg,A1,B1,0.7747
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_0.jpg,A1,B1,0.7167
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_5.jpg,A1,B1,0.6381
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_0_1.jpg,A1,B2,0.5033
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_3_2.jpg,A1,B2,0.5094
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_2_2.jpg,A1,B2,0.969
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_2.jpg,A1,B2,0.7234
processed_data_cleaned\test\A1\A1.15.VTT-Sch_28_patch_1_3.jpg,A1,B1,0.4889
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_0_1.jpg,A1,B2,0.4839
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_1.jpg,A1,B2,0.7257
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_2.jpg,A1,B2,0.6499
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_3.jpg,A1,B2,0.8616
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_0.jpg,A1,B1,0.7422
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_2.jpg,A1,B1,0.8745
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_1.jpg,A1,B1,0.3955
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_2.jpg,A1,A2,0.76
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_3.jpg,A1,B1,0.7198
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_4.jpg,A1,A2,0.4487
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_1.jpg,A1,B2,0.9366
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_1.jpg,A1,B2,0.8863
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_2.jpg,A1,B2,0.7375
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_5.jpg,A1,A2,0.4012
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_2_1.jpg,A1,B2,0.7746
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_2_2.jpg,A1,B2,0.4428
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_2.jpg,A1,B1,0.7753
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_3.jpg,A1,B2,0.49
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_2_3.jpg,A1,B1,0.4319
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_3_4.jpg,A1,B1,0.6024
processed_data_cleaned\test\A1\A1.15.VTT-Sch_36_patch_3_1.jpg,A1,B2,0.6694
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_0_3.jpg,A1,B1,0.5416
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_1.jpg,A1,B2,0.6472
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_3.jpg,A1,B1,0.9007
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_3_5.jpg,A1,B1,0.5408
processed_data_cleaned\test\A1\A1.15.VTT-Sch_39_patch_1_4.jpg,A1,B1,0.4852
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_1_0.jpg,A1,B1,0.4447
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_1_3.jpg,A1,B1,0.8044
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_2_4.jpg,A1,B1,0.6738
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_3.jpg,A1,B1,0.9886
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_4.jpg,A1,B1,0.9924
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_0_0.jpg,A1,B2,0.8082
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_1.jpg,A1,B2,0.9587
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_2.jpg,A1,B1,0.4672
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_3.jpg,A1,B2,0.7468
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_2_0.jpg,A1,B1,0.6806
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_2_2.jpg,A1,A2,0.6259
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_3_2.jpg,A1,B1,0.5201
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_3_3.jpg,A1,B1,0.9815
processed_data_cleaned\test\A1\A1.21.Rai-Bui_04_patch_3_0.jpg,A1,A2,0.5997
processed_data_cleaned\test\A1\A1.21.Rai-Bui_05_patch_3_4.jpg,A1,A2,0.5464
processed_data_cleaned\test\A1\A1.21.Rai-Bui_05_patch_3_5.jpg,A1,A2,0.5733
processed_data_cleaned\test\A1\A1.21.Rai-Bui_06_patch_3_1.jpg,A1,A2,0.7173
processed_data_cleaned\test\A1\A1.21.Rai-Bui_10_patch_1_1.jpg,A1,B1,0.5039
processed_data_cleaned\test\A1\A1.21.Rai-Bui_12_patch_0_5.jpg,A1,B2,0.7433
processed_data_cleaned\test\A1\A1.21.Rai-Bui_17_patch_3_0.jpg,A1,B1,0.6753
processed_data_cleaned\test\A1\A1.21.Rai-Bui_17_patch_3_1.jpg,A1,A2,0.824
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_3.jpg,A1,B2,0.5586
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_4.jpg,A1,A2,0.6873
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_5.jpg,A1,A2,0.5609
processed_data_cleaned\test\A1\A1.21.Rai-Bui_22_patch_2_5.jpg,A1,A2,0.609
processed_data_cleaned\test\A1\A1.21.Rai-Bui_23_patch_0_3.jpg,A1,A2,0.5289
processed_data_cleaned\test\A1\A1.21.Rai-Bui_23_patch_3_0.jpg,A1,A2,0.6079
processed_data_cleaned\test\A1\A1.21.Rai-Bui_23_patch_3_1.jpg,A1,A2,0.8011
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_0_5.jpg,A1,B2,0.8207
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_1_0.jpg,A1,B2,0.4941
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_0.jpg,A1,B2,0.6187
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_1.jpg,A1,B1,0.5875
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_3.jpg,A1,B1,0.6281
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_4.jpg,A1,A2,0.4179
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_5.jpg,A1,B1,0.8364
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_0_3.jpg,A1,B2,0.771
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_2_1.jpg,A1,B2,0.6565
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_0.jpg,A1,B1,0.4834
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_1.jpg,A1,B2,0.6205
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_2.jpg,A1,B1,0.8138
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_3.jpg,A1,B1,0.5624
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_5.jpg,A1,A2,0.825
processed_data_cleaned\test\A1\A1.21.Rai-Bui_28_patch_2_1.jpg,A1,A2,0.4939
processed_data_cleaned\test\A1\A1.21.Rai-Bui_31_patch_1_0.jpg,A1,B2,0.5535
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_0.jpg,A1,B1,0.539
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_1.jpg,A1,B2,0.6718
processed_data_cleaned\test\A1\A1.21.Rai-Bui_34_patch_1_0.jpg,A1,B2,0.3712
processed_data_cleaned\test\A1\A1.21.Rai-Bui_34_patch_3_1.jpg,A1,A2,0.3885
processed_data_cleaned\test\A1\A1.21.Rai-Bui_36_patch_2_3.jpg,A1,B2,0.671
processed_data_cleaned\test\A1\A1.21.Rai-Bui_39_patch_3_2.jpg,A1,A2,0.6763
processed_data_cleaned\test\A1\A1.21.Rai-Bui_40_patch_2_4.jpg,A1,A2,0.7285
processed_data_cleaned\test\A1\A1.21.Rai-Bui_42_patch_3_1.jpg,A1,A2,0.8304
processed_data_cleaned\test\A1\A1.21.Rai-Bui_44_patch_0_5.jpg,A1,A2,0.7433
processed_data_cleaned\test\A1\A1.21.Rai-Bui_44_patch_1_0.jpg,A1,A2,0.4768
processed_data_cleaned\test\A1\A1.21.Rai-Bui_45_patch_3_2.jpg,A1,A2,0.5769
processed_data_cleaned\test\A1\A1.21.Rai-Bui_45_patch_3_4.jpg,A1,A2,0.6568
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_2_2.jpg,A1,A2,0.6334
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_2_4.jpg,A1,A2,0.5754
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_3_4.jpg,A1,B1,0.4301
processed_data_cleaned\test\A1\A1.21.Rai-Bui_48_patch_2_5.jpg,A1,B1,0.9083
processed_data_cleaned\test\A1\A1.21.Rai-Bui_49_patch_1_1.jpg,A1,A2,0.6046
processed_data_cleaned\test\A1\A1.21.Rai-Bui_51_patch_0_0.jpg,A1,B1,0.7247
processed_data_cleaned\test\A1\A1.21.Rai-Bui_51_patch_3_5.jpg,A1,B1,0.4655
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_1.jpg,A1,A2,0.8537
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_0.jpg,A1,B2,0.714
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_2.jpg,A1,B1,0.5843
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_4.jpg,A1,B1,0.8896
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_5.jpg,A1,A2,0.4351
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_0_3.jpg,A1,A2,0.6233
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_1_0.jpg,A1,A2,0.7833
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_2_1.jpg,A1,B1,0.4854
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_3_0.jpg,A1,B1,0.908
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_3_1.jpg,A1,B1,0.3768
