path,true,pred,confidence
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_4.jpg,A1,B1,0.5775
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_1_1.jpg,A1,B1,0.7824
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_3_5.jpg,A1,B1,0.9603
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_3_5.jpg,A1,A2,0.9994
processed_data_cleaned\test\A1\A1.08.MCH-Sch_59_patch_1_1.jpg,A1,B1,0.9993
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_1.jpg,A1,B1,0.8882
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_1_0.jpg,A1,B1,0.9454
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_3_0.jpg,A1,B2,0.9999
processed_data_cleaned\test\A1\A1.08.MCH-Sch_63_patch_0_1.jpg,A1,B1,0.79
processed_data_cleaned\test\A1\A1.08.MCH-Sch_63_patch_3_1.jpg,A1,B1,0.9775
processed_data_cleaned\test\A1\A1.08.MCH-Sch_63_patch_3_4.jpg,A1,B1,0.7542
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_2_5.jpg,A1,B2,0.9972
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_5.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_2.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_3.jpg,A1,B1,0.9928
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_4.jpg,A1,B1,0.9815
processed_data_cleaned\test\A1\A1.08.MCH-Sch_81_patch_0_0.jpg,A1,B2,0.9356
processed_data_cleaned\test\A1\A1.08.MCH-Sch_83_patch_0_0.jpg,A1,B1,0.8104
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_0_1.jpg,A1,B1,0.9894
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_0_4.jpg,A1,B1,0.9992
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_1_2.jpg,A1,B1,0.9826
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_3_0.jpg,A1,B1,0.9971
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_3_2.jpg,A1,B1,0.9939
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_2_1.jpg,A1,B2,0.6089
processed_data_cleaned\test\A1\A1.15.VTT-Sch_05_patch_3_5.jpg,A1,B1,0.8502
processed_data_cleaned\test\A1\A1.15.VTT-Sch_09_patch_0_5.jpg,A1,B1,0.8883
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_0.jpg,A1,B2,0.8748
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_0.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_1.jpg,A1,A2,0.9834
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_5.jpg,A1,A2,0.7548
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_0_0.jpg,A1,B1,0.9635
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_1_4.jpg,A1,A2,0.9135
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_2_4.jpg,A1,B1,0.9898
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_1_0.jpg,A1,B2,0.5964
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_0.jpg,A1,B1,0.621
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_4.jpg,A1,B1,0.575
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_0.jpg,A1,A2,0.848
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_3.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_2.jpg,A1,B1,0.9997
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_5.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_0_1.jpg,A1,B2,0.5977
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_3_2.jpg,A1,B2,0.9895
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_0_1.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_3.jpg,A1,B2,0.7838
processed_data_cleaned\test\A1\A1.15.VTT-Sch_26_patch_3_5.jpg,A1,B2,0.7657
processed_data_cleaned\test\A1\A1.15.VTT-Sch_28_patch_2_2.jpg,A1,B1,0.9847
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_1.jpg,A1,B2,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_2.jpg,A1,B2,0.9927
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_0.jpg,A1,B1,0.7576
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_4.jpg,A1,B2,0.9994
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_5.jpg,A1,B1,0.999
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_1.jpg,A1,B1,0.7076
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_3.jpg,A1,B1,0.9102
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_4.jpg,A1,B1,0.8953
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_1.jpg,A1,B1,0.9421
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_3.jpg,A1,B1,0.9888
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_1.jpg,A1,A2,0.9965
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_2_1.jpg,A1,B1,0.9956
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_2_2.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_3.jpg,A1,B2,0.6263
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_1_3.jpg,A1,B2,0.5534
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_3_4.jpg,A1,B1,0.932
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_3_5.jpg,A1,A2,0.7881
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_0_3.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_1.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_3.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_3.jpg,A1,B1,0.5831
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_4.jpg,A1,B1,0.9382
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_3.jpg,A1,B2,0.9766
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_3_3.jpg,A1,B1,0.9931
processed_data_cleaned\test\A1\A1.21.Rai-Bui_07_patch_2_0.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.21.Rai-Bui_17_patch_3_0.jpg,A1,B1,0.8857
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_3.jpg,A1,B1,0.8101
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_4.jpg,A1,B2,0.6968
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_5.jpg,A1,B1,0.8513
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_0.jpg,A1,B2,1.0
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_1.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_2.jpg,A1,A2,0.8406
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_4.jpg,A1,B2,0.8932
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_0_3.jpg,A1,B2,0.8365
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_0.jpg,A1,B1,0.9968
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_1.jpg,A1,B2,0.815
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_2.jpg,A1,B1,0.999
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_3.jpg,A1,B1,0.5733
processed_data_cleaned\test\A1\A1.21.Rai-Bui_27_patch_2_2.jpg,A1,A2,0.9791
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_0.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_1.jpg,A1,B2,1.0
processed_data_cleaned\test\A1\A1.21.Rai-Bui_34_patch_3_1.jpg,A1,A2,0.8322
processed_data_cleaned\test\A1\A1.21.Rai-Bui_47_patch_2_5.jpg,A1,A2,0.7733
processed_data_cleaned\test\A1\A1.21.Rai-Bui_51_patch_1_0.jpg,A1,B1,0.9913
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_1.jpg,A1,B1,0.8765
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_2_1.jpg,A1,B1,0.9984
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_3_0.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_06_patch_3_1.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_1_2.jpg,A1,B2,0.9065
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_1_3.jpg,A1,B1,0.9415
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_0.jpg,A1,B1,0.9968
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_2.jpg,A1,B1,0.8891
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_3.jpg,A1,B1,0.5736
processed_data_cleaned\test\A1\A1.29.Lab-Cul_08_patch_1_0.jpg,A1,B1,0.9993
processed_data_cleaned\test\A1\A1.29.Lab-Cul_09_patch_3_4.jpg,A1,B1,0.9583
processed_data_cleaned\test\A1\A1.29.Lab-Cul_10_patch_3_0.jpg,A1,B1,0.849
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_1_2.jpg,A1,A2,0.9588
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_1_4.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_2_0.jpg,A1,B1,0.7557
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_1.jpg,A1,B1,0.5131
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_2.jpg,A1,A2,0.824
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_3.jpg,A1,B1,0.9728
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_4.jpg,A1,A2,0.7892
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_1.jpg,A1,B1,0.9997
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_3.jpg,A1,A2,0.9956
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_4.jpg,A1,A2,0.6562
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_5.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_1_0.jpg,A1,B1,0.9548
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_1_1.jpg,A1,B1,0.9851
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_1_2.jpg,A1,B2,0.986
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_1_3.jpg,A1,B2,0.9931
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_1.jpg,A1,B1,0.7071
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_3.jpg,A1,B2,0.9711
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_4.jpg,A1,B2,0.9997
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_0_4.jpg,A1,A2,0.8398
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_0_5.jpg,A1,A2,0.9997
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_0.jpg,A1,A2,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_1.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_2.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_3.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_4.jpg,A1,A2,0.3772
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_5.jpg,A1,B2,0.6571
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_0.jpg,A1,B1,0.9178
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_1.jpg,A1,A2,0.9618
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_2.jpg,A1,A2,0.9863
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_3.jpg,A1,A2,0.5342
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_4.jpg,A1,B1,0.9995
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_3_1.jpg,A1,B1,0.9974
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_3_2.jpg,A1,B1,0.9984
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_0_0.jpg,A1,B1,0.9974
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_1.jpg,A1,B1,0.9868
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_3.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_4.jpg,A1,A2,0.4904
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_1.jpg,A1,B1,0.974
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_2.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_3.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_3.jpg,A1,A2,0.9574
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_4.jpg,A1,B1,0.8422
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_5.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_0_1.jpg,A1,B1,0.7572
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_0_2.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_0_3.jpg,A1,A2,0.4569
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_0.jpg,A1,B2,0.836
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_2.jpg,A1,A2,0.8202
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_3.jpg,A1,A2,0.9986
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_0.jpg,A1,B1,0.8207
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_2.jpg,A1,B1,0.8336
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_3.jpg,A1,A2,0.5521
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_4.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_3_2.jpg,A1,A2,0.9683
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_3_3.jpg,A1,A2,0.8325
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_3_4.jpg,A1,A2,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_0_3.jpg,A1,A2,0.9634
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_0_4.jpg,A1,A2,0.696
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_0_5.jpg,A1,A2,0.7167
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_0.jpg,A1,B1,0.8869
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_1.jpg,A1,A2,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_2.jpg,A1,A2,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_3.jpg,A1,B1,0.4282
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_4.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_5.jpg,A1,B1,0.9423
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_2_0.jpg,A1,B1,0.6595
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_2_1.jpg,A1,B1,0.9483
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_2_2.jpg,A1,A2,0.6211
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_2_4.jpg,A1,B1,0.9598
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_3_2.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_0.jpg,A1,B1,0.5307
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_2.jpg,A1,B2,0.7142
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_1_3.jpg,A1,B1,0.9202
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_1_4.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_0.jpg,A1,B2,0.9971
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_1.jpg,A1,B1,0.983
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_2.jpg,A1,B1,0.9019
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_5.jpg,A1,A2,0.9996
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_0_1.jpg,A1,B1,0.9439
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_2_0.jpg,A1,B1,0.9834
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_3_0.jpg,A1,B1,0.997
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_3_2.jpg,A1,B1,0.8405
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_3_3.jpg,A1,B1,0.9983
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_0_3.jpg,A1,B2,0.9994
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_0_4.jpg,A1,B1,0.9855
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_0.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_1.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_3_5.jpg,A1,B1,0.7039
processed_data_cleaned\test\A1\A1.29.Lab-Cul_23_patch_3_0.jpg,A1,B1,0.9899
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_0_1.jpg,A1,B1,0.5492
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_3_0.jpg,A1,B1,0.6404
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_3_5.jpg,A1,A2,0.9995
processed_data_cleaned\test\A1\A1.29.Lab-Cul_25_patch_3_0.jpg,A1,B1,0.9447
processed_data_cleaned\test\A1\A1.29.Lab-Cul_26_patch_2_4.jpg,A1,B1,0.6543
processed_data_cleaned\test\A1\A1.29.Lab-Cul_26_patch_2_5.jpg,A1,B1,0.7293
processed_data_cleaned\test\A1\A1.29.Lab-Cul_26_patch_3_5.jpg,A1,B1,0.9794
processed_data_cleaned\test\A1\A1.29.Lab-Cul_31_patch_2_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_31_patch_3_2.jpg,A1,B1,0.8754
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_0.jpg,A1,B1,0.9996
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_1.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_4.jpg,A1,B1,0.9912
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_5.jpg,A1,B1,0.7368
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_1_1.jpg,A1,B2,0.6578
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_1_5.jpg,A1,B1,0.9546
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_0.jpg,A1,B1,0.9886
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_1.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_2.jpg,A1,B1,0.8713
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_3.jpg,A1,B1,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_4.jpg,A1,B1,0.6439
processed_data_cleaned\test\A1\A1.29.Lab-Cul_33_patch_3_1.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_33_patch_3_2.jpg,A1,B1,0.5841
processed_data_cleaned\test\A1\A1.29.Lab-Cul_33_patch_3_4.jpg,A1,B1,0.9969
processed_data_cleaned\test\A1\A1.29.Lab-Cul_34_patch_3_5.jpg,A1,A2,0.766
processed_data_cleaned\test\A1\A1.29.Lab-Cul_35_patch_0_5.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_35_patch_3_1.jpg,A1,B1,0.9996
processed_data_cleaned\test\A1\A1.40.Veg-Oil_01_patch_1_0.jpg,A1,B1,0.9997
processed_data_cleaned\test\A1\A1.40.Veg-Oil_01_patch_1_1.jpg,A1,B1,0.9848
processed_data_cleaned\test\A1\A1.40.Veg-Oil_01_patch_1_4.jpg,A1,B1,0.9937
processed_data_cleaned\test\A1\A1.40.Veg-Oil_01_patch_3_0.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.40.Veg-Oil_02_patch_2_2.jpg,A1,B1,0.8133
processed_data_cleaned\test\A1\A1.40.Veg-Oil_02_patch_2_3.jpg,A1,B1,0.9987
processed_data_cleaned\test\A1\A1.40.Veg-Oil_02_patch_2_4.jpg,A1,B1,0.8362
processed_data_cleaned\test\A1\A1.40.Veg-Oil_03_patch_1_0.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.40.Veg-Oil_08_patch_0_5.jpg,A1,B1,0.97
processed_data_cleaned\test\A1\A1.40.Veg-Oil_09_patch_2_1.jpg,A1,B1,0.9879
processed_data_cleaned\test\A1\A1.40.Veg-Oil_09_patch_3_3.jpg,A1,B1,0.9982
processed_data_cleaned\test\A1\A1.40.Veg-Oil_10_patch_2_3.jpg,A1,B1,0.9951
processed_data_cleaned\test\A1\A1.40.Veg-Oil_10_patch_3_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.40.Veg-Oil_10_patch_3_3.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.40.Veg-Oil_10_patch_3_4.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.40.Veg-Oil_10_patch_3_5.jpg,A1,B1,0.9999
processed_data_cleaned\test\A1\A1.40.Veg-Oil_12_patch_3_1.jpg,A1,B1,0.8788
processed_data_cleaned\test\A1\A1.40.Veg-Oil_12_patch_3_2.jpg,A1,B1,1.0
processed_data_cleaned\test\A1\A1.40.Veg-Oil_14_patch_1_0.jpg,A1,B1,0.9994
