path,true,pred,confidence
processed_data_cleaned\test\A1\A1.08.MCH-Sch_30_patch_2_1.jpg,A1,B2,0.4779
processed_data_cleaned\test\A1\A1.08.MCH-Sch_30_patch_3_5.jpg,A1,B1,0.4705
processed_data_cleaned\test\A1\A1.08.MCH-Sch_33_patch_0_1.jpg,A1,A2,0.5612
processed_data_cleaned\test\A1\A1.08.MCH-Sch_34_patch_1_0.jpg,A1,A2,0.5848
processed_data_cleaned\test\A1\A1.08.MCH-Sch_34_patch_1_1.jpg,A1,A2,0.4807
processed_data_cleaned\test\A1\A1.08.MCH-Sch_35_patch_0_1.jpg,A1,A2,0.8173
processed_data_cleaned\test\A1\A1.08.MCH-Sch_35_patch_0_3.jpg,A1,A2,0.4999
processed_data_cleaned\test\A1\A1.08.MCH-Sch_37_patch_0_0.jpg,A1,B1,0.6716
processed_data_cleaned\test\A1\A1.08.MCH-Sch_37_patch_0_5.jpg,A1,B1,0.4783
processed_data_cleaned\test\A1\A1.08.MCH-Sch_37_patch_1_4.jpg,A1,A2,0.6292
processed_data_cleaned\test\A1\A1.08.MCH-Sch_37_patch_2_5.jpg,A1,B1,0.5759
processed_data_cleaned\test\A1\A1.08.MCH-Sch_37_patch_3_4.jpg,A1,B1,0.3761
processed_data_cleaned\test\A1\A1.08.MCH-Sch_38_patch_0_0.jpg,A1,B1,0.5212
processed_data_cleaned\test\A1\A1.08.MCH-Sch_40_patch_2_0.jpg,A1,B2,0.4298
processed_data_cleaned\test\A1\A1.08.MCH-Sch_40_patch_3_4.jpg,A1,A2,0.5909
processed_data_cleaned\test\A1\A1.08.MCH-Sch_44_patch_3_0.jpg,A1,B2,0.5651
processed_data_cleaned\test\A1\A1.08.MCH-Sch_47_patch_0_0.jpg,A1,A2,0.7158
processed_data_cleaned\test\A1\A1.08.MCH-Sch_47_patch_0_1.jpg,A1,A2,0.7466
processed_data_cleaned\test\A1\A1.08.MCH-Sch_48_patch_0_2.jpg,A1,A2,0.3118
processed_data_cleaned\test\A1\A1.08.MCH-Sch_49_patch_0_3.jpg,A1,B1,0.4992
processed_data_cleaned\test\A1\A1.08.MCH-Sch_49_patch_1_2.jpg,A1,B1,0.501
processed_data_cleaned\test\A1\A1.08.MCH-Sch_51_patch_1_0.jpg,A1,B1,0.6564
processed_data_cleaned\test\A1\A1.08.MCH-Sch_51_patch_1_1.jpg,A1,B1,0.7428
processed_data_cleaned\test\A1\A1.08.MCH-Sch_51_patch_2_5.jpg,A1,B1,0.5499
processed_data_cleaned\test\A1\A1.08.MCH-Sch_51_patch_3_4.jpg,A1,B2,0.4372
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_3.jpg,A1,A2,0.4003
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_0_1.jpg,A1,B2,0.7834
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_0_4.jpg,A1,A2,0.5338
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_1_1.jpg,A1,B2,0.3385
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_2_5.jpg,A1,A2,0.4221
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_3_5.jpg,A1,A2,0.396
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_0_0.jpg,A1,B1,0.3427
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_1_5.jpg,A1,A2,0.7065
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_3_0.jpg,A1,B1,0.3952
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_3_5.jpg,A1,A2,0.9225
processed_data_cleaned\test\A1\A1.08.MCH-Sch_59_patch_1_1.jpg,A1,A2,0.3357
processed_data_cleaned\test\A1\A1.08.MCH-Sch_59_patch_3_1.jpg,A1,A2,0.6099
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_4.jpg,A1,B1,0.5971
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_0_5.jpg,A1,B1,0.4444
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_1_0.jpg,A1,B1,0.5193
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_0.jpg,A1,B1,0.4794
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_1.jpg,A1,B1,0.4004
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_3_0.jpg,A1,B1,0.4661
processed_data_cleaned\test\A1\A1.08.MCH-Sch_61_patch_2_4.jpg,A1,B1,0.4715
processed_data_cleaned\test\A1\A1.08.MCH-Sch_61_patch_3_5.jpg,A1,A2,0.5685
processed_data_cleaned\test\A1\A1.08.MCH-Sch_63_patch_0_1.jpg,A1,B2,0.7837
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_1_0.jpg,A1,A2,0.7716
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_2_5.jpg,A1,B1,0.4892
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_0.jpg,A1,A2,0.5437
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_2.jpg,A1,A2,0.4062
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_3.jpg,A1,A2,0.5308
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_5.jpg,A1,A2,0.8667
processed_data_cleaned\test\A1\A1.08.MCH-Sch_66_patch_3_3.jpg,A1,B2,0.5917
processed_data_cleaned\test\A1\A1.08.MCH-Sch_76_patch_0_2.jpg,A1,A2,0.7583
processed_data_cleaned\test\A1\A1.08.MCH-Sch_76_patch_3_1.jpg,A1,B2,0.3267
processed_data_cleaned\test\A1\A1.08.MCH-Sch_79_patch_3_4.jpg,A1,A2,0.3453
processed_data_cleaned\test\A1\A1.08.MCH-Sch_82_patch_3_1.jpg,A1,B1,0.5453
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_1_1.jpg,A1,B1,0.4871
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_1_3.jpg,A1,B1,0.2952
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_1.jpg,A1,B1,0.2878
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_3.jpg,A1,A2,0.6892
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_0_1.jpg,A1,B1,0.4606
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_2_0.jpg,A1,B1,0.398
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_2_2.jpg,A1,A2,0.5796
processed_data_cleaned\test\A1\A1.08.MCH-Sch_85_patch_3_1.jpg,A1,B1,0.4696
processed_data_cleaned\test\A1\A1.08.MCH-Sch_86_patch_3_4.jpg,A1,A2,0.5467
processed_data_cleaned\test\A1\A1.08.MCH-Sch_86_patch_3_5.jpg,A1,B1,0.5463
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_1_1.jpg,A1,B1,0.5537
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_1_3.jpg,A1,A2,0.4945
processed_data_cleaned\test\A1\A1.15.VTT-Sch_01_patch_1_4.jpg,A1,B1,0.6786
processed_data_cleaned\test\A1\A1.15.VTT-Sch_01_patch_3_2.jpg,A1,B1,0.4704
processed_data_cleaned\test\A1\A1.15.VTT-Sch_05_patch_1_0.jpg,A1,B1,0.5716
processed_data_cleaned\test\A1\A1.15.VTT-Sch_05_patch_3_5.jpg,A1,A2,0.4937
processed_data_cleaned\test\A1\A1.15.VTT-Sch_09_patch_0_5.jpg,A1,A2,0.7242
processed_data_cleaned\test\A1\A1.15.VTT-Sch_10_patch_1_4.jpg,A1,B1,0.4284
processed_data_cleaned\test\A1\A1.15.VTT-Sch_10_patch_2_0.jpg,A1,A2,0.4149
processed_data_cleaned\test\A1\A1.15.VTT-Sch_10_patch_2_2.jpg,A1,B1,0.4656
processed_data_cleaned\test\A1\A1.15.VTT-Sch_11_patch_1_3.jpg,A1,B2,0.8685
processed_data_cleaned\test\A1\A1.15.VTT-Sch_12_patch_1_5.jpg,A1,A2,0.9064
processed_data_cleaned\test\A1\A1.15.VTT-Sch_12_patch_2_1.jpg,A1,B1,0.3956
processed_data_cleaned\test\A1\A1.15.VTT-Sch_12_patch_2_3.jpg,A1,A2,0.5513
processed_data_cleaned\test\A1\A1.15.VTT-Sch_12_patch_2_4.jpg,A1,A2,0.6486
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_1_0.jpg,A1,A2,0.2877
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_1_2.jpg,A1,B1,0.584
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_1_3.jpg,A1,A2,0.7887
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_0.jpg,A1,B1,0.7387
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_1.jpg,A1,B1,0.3614
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_2.jpg,A1,B2,0.4226
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_3.jpg,A1,B1,0.6515
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_4.jpg,A1,A2,0.6711
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_5.jpg,A1,B2,0.547
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_0.jpg,A1,B1,0.5725
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_1.jpg,A1,B1,0.4673
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_2.jpg,A1,A2,0.4586
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_3.jpg,A1,B2,0.3249
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_4.jpg,A1,B1,0.4093
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_5.jpg,A1,B1,0.5941
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_0_0.jpg,A1,B2,0.4679
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_1_4.jpg,A1,B2,0.3872
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_2_2.jpg,A1,B1,0.6889
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_2_4.jpg,A1,B2,0.4315
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_3_0.jpg,A1,B1,0.842
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_3_2.jpg,A1,B1,0.638
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_0_1.jpg,A1,A2,0.7673
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_0_2.jpg,A1,A2,0.5868
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_1_0.jpg,A1,B1,0.4939
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_1_1.jpg,A1,B1,0.5958
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_0.jpg,A1,B1,0.6215
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_1.jpg,A1,B1,0.4905
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_2.jpg,A1,B2,0.7697
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_3.jpg,A1,B1,0.6898
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_4.jpg,A1,B1,0.5005
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_5.jpg,A1,B2,0.339
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_1.jpg,A1,B1,0.3415
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_2.jpg,A1,B1,0.291
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_3.jpg,A1,B1,0.4188
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_3_4.jpg,A1,B2,0.3673
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_0.jpg,A1,B1,0.5328
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_1.jpg,A1,B2,0.4605
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_2.jpg,A1,B2,0.6413
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_5.jpg,A1,B1,0.4905
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_0.jpg,A1,B2,0.4994
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_1.jpg,A1,B2,0.537
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_2.jpg,A1,B2,0.8289
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_3.jpg,A1,B1,0.6382
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_4.jpg,A1,B2,0.4978
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_5.jpg,A1,B2,0.5018
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_2_1.jpg,A1,B2,0.3173
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_2_3.jpg,A1,B2,0.4454
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_0.jpg,A1,B1,0.3687
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_1.jpg,A1,B1,0.3609
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_2.jpg,A1,B2,0.7084
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_3.jpg,A1,B2,0.577
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_4.jpg,A1,A2,0.5626
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_2_0.jpg,A1,B1,0.6822
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_2_2.jpg,A1,B2,0.335
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_3_3.jpg,A1,B2,0.3425
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_1_2.jpg,A1,A2,0.5423
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_2_0.jpg,A1,B2,0.4018
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_3_1.jpg,A1,B1,0.5352
processed_data_cleaned\test\A1\A1.15.VTT-Sch_20_patch_0_4.jpg,A1,B1,0.4255
processed_data_cleaned\test\A1\A1.15.VTT-Sch_20_patch_1_4.jpg,A1,B1,0.7226
processed_data_cleaned\test\A1\A1.15.VTT-Sch_20_patch_1_5.jpg,A1,B1,0.4538
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_0.jpg,A1,B1,0.617
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_2.jpg,A1,B1,0.5661
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_5.jpg,A1,B1,0.693
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_0_1.jpg,A1,B1,0.3815
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_2_3.jpg,A1,B1,0.5461
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_3_2.jpg,A1,B2,0.49
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_3_3.jpg,A1,A2,0.3664
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_0_1.jpg,A1,B1,0.4292
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_1_3.jpg,A1,B1,0.6673
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_2_2.jpg,A1,A2,0.4238
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_2.jpg,A1,A2,0.43
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_3.jpg,A1,B2,0.4843
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_4.jpg,A1,A2,0.5124
processed_data_cleaned\test\A1\A1.15.VTT-Sch_25_patch_1_4.jpg,A1,A2,0.7054
processed_data_cleaned\test\A1\A1.15.VTT-Sch_28_patch_2_2.jpg,A1,B1,0.4008
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_0_1.jpg,A1,B1,0.3822
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_0_2.jpg,A1,B1,0.4751
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_1.jpg,A1,B2,0.602
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_2.jpg,A1,B2,0.4749
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_3.jpg,A1,B1,0.5383
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_1_4.jpg,A1,B1,0.4541
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_0.jpg,A1,B1,0.4724
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_1.jpg,A1,B2,0.5566
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_2.jpg,A1,B1,0.4452
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_3.jpg,A1,B1,0.5238
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_4.jpg,A1,B2,0.5156
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_5.jpg,A1,B1,0.5607
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_1.jpg,A1,B1,0.7021
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_2.jpg,A1,B2,0.5214
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_3.jpg,A1,B2,0.4242
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_4.jpg,A1,B1,0.7164
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_1.jpg,A1,B1,0.3807
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_2.jpg,A1,B1,0.5938
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_3.jpg,A1,B1,0.6014
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_1.jpg,A1,B2,0.7007
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_2.jpg,A1,B2,0.7883
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_5.jpg,A1,B2,0.4192
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_2_2.jpg,A1,B2,0.4999
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_2.jpg,A1,B1,0.468
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_3.jpg,A1,B2,0.7355
processed_data_cleaned\test\A1\A1.15.VTT-Sch_31_patch_0_3.jpg,A1,A2,0.4394
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_2_3.jpg,A1,B1,0.6744
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_3_5.jpg,A1,B1,0.7096
processed_data_cleaned\test\A1\A1.15.VTT-Sch_33_patch_1_2.jpg,A1,B1,0.5091
processed_data_cleaned\test\A1\A1.15.VTT-Sch_34_patch_3_3.jpg,A1,B1,0.4426
processed_data_cleaned\test\A1\A1.15.VTT-Sch_35_patch_2_1.jpg,A1,B1,0.4861
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_2.jpg,A1,B1,0.8286
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_3.jpg,A1,B1,0.7673
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_3_4.jpg,A1,B1,0.858
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_3_5.jpg,A1,B1,0.8032
processed_data_cleaned\test\A1\A1.15.VTT-Sch_39_patch_2_3.jpg,A1,A2,0.457
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_2_4.jpg,A1,B1,0.6298
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_3.jpg,A1,B1,0.9334
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_4.jpg,A1,B1,0.7575
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_0_0.jpg,A1,B2,0.5969
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_0_1.jpg,A1,B2,0.4659
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_1.jpg,A1,B2,0.5943
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_2.jpg,A1,B2,0.5529
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_3.jpg,A1,B2,0.5782
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_2_0.jpg,A1,B1,0.529
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_2_5.jpg,A1,A2,0.4675
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_3_3.jpg,A1,B1,0.6304
processed_data_cleaned\test\A1\A1.21.Rai-Bui_06_patch_1_0.jpg,A1,B1,0.4876
processed_data_cleaned\test\A1\A1.21.Rai-Bui_06_patch_3_1.jpg,A1,A2,0.4918
processed_data_cleaned\test\A1\A1.21.Rai-Bui_06_patch_3_2.jpg,A1,B1,0.4843
processed_data_cleaned\test\A1\A1.21.Rai-Bui_08_patch_2_4.jpg,A1,B2,0.3965
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_0_4.jpg,A1,B2,0.4803
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_1_2.jpg,A1,B2,0.4085
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_2_2.jpg,A1,A2,0.5336
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_3_1.jpg,A1,B1,0.4807
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_3_2.jpg,A1,B1,0.8619
processed_data_cleaned\test\A1\A1.21.Rai-Bui_10_patch_3_1.jpg,A1,B1,0.5714
processed_data_cleaned\test\A1\A1.21.Rai-Bui_12_patch_0_5.jpg,A1,A2,0.6454
processed_data_cleaned\test\A1\A1.21.Rai-Bui_13_patch_1_5.jpg,A1,A2,0.5224
processed_data_cleaned\test\A1\A1.21.Rai-Bui_17_patch_3_0.jpg,A1,A2,0.5664
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_0_3.jpg,A1,A2,0.6324
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_3.jpg,A1,A2,0.8143
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_4.jpg,A1,A2,0.8062
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_5.jpg,A1,A2,0.4107
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_0.jpg,A1,B1,0.4274
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_1.jpg,A1,B2,0.5377
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_0_3.jpg,A1,B2,0.5392
