path,true,pred,confidence
processed_data_cleaned\test\A1\A1.08.MCH-Sch_44_patch_3_5.jpg,A1,A2,0.8654
processed_data_cleaned\test\A1\A1.08.MCH-Sch_46_patch_1_3.jpg,A1,B2,0.7349
processed_data_cleaned\test\A1\A1.08.MCH-Sch_47_patch_0_1.jpg,A1,A2,0.6705
processed_data_cleaned\test\A1\A1.08.MCH-Sch_48_patch_3_5.jpg,A1,A2,0.9736
processed_data_cleaned\test\A1\A1.08.MCH-Sch_50_patch_1_4.jpg,A1,B1,0.5405
processed_data_cleaned\test\A1\A1.08.MCH-Sch_50_patch_3_5.jpg,A1,B2,0.6266
processed_data_cleaned\test\A1\A1.08.MCH-Sch_51_patch_1_0.jpg,A1,A2,0.9707
processed_data_cleaned\test\A1\A1.08.MCH-Sch_52_patch_3_4.jpg,A1,B2,0.959
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_4.jpg,A1,A2,0.6566
processed_data_cleaned\test\A1\A1.08.MCH-Sch_53_patch_3_5.jpg,A1,B2,0.5422
processed_data_cleaned\test\A1\A1.08.MCH-Sch_54_patch_3_4.jpg,A1,A2,0.947
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_1_5.jpg,A1,A2,0.8064
processed_data_cleaned\test\A1\A1.08.MCH-Sch_55_patch_3_5.jpg,A1,A2,0.5889
processed_data_cleaned\test\A1\A1.08.MCH-Sch_59_patch_3_0.jpg,A1,A2,0.6888
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_1_0.jpg,A1,B1,0.7163
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_0.jpg,A1,A2,0.5977
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_2_1.jpg,A1,B2,0.5826
processed_data_cleaned\test\A1\A1.08.MCH-Sch_60_patch_3_0.jpg,A1,B2,0.918
processed_data_cleaned\test\A1\A1.08.MCH-Sch_61_patch_2_4.jpg,A1,A2,0.9251
processed_data_cleaned\test\A1\A1.08.MCH-Sch_62_patch_2_3.jpg,A1,B2,0.6508
processed_data_cleaned\test\A1\A1.08.MCH-Sch_62_patch_2_5.jpg,A1,A2,0.9916
processed_data_cleaned\test\A1\A1.08.MCH-Sch_62_patch_3_2.jpg,A1,A2,0.6788
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_0_0.jpg,A1,A2,0.8584
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_2_5.jpg,A1,A2,0.9569
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_2.jpg,A1,A2,0.8202
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_3.jpg,A1,A2,0.915
processed_data_cleaned\test\A1\A1.08.MCH-Sch_64_patch_3_5.jpg,A1,A2,0.9256
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_1.jpg,A1,B1,0.7407
processed_data_cleaned\test\A1\A1.08.MCH-Sch_65_patch_3_3.jpg,A1,B1,0.9964
processed_data_cleaned\test\A1\A1.08.MCH-Sch_69_patch_0_2.jpg,A1,A2,0.6772
processed_data_cleaned\test\A1\A1.08.MCH-Sch_75_patch_1_1.jpg,A1,A2,0.9631
processed_data_cleaned\test\A1\A1.08.MCH-Sch_76_patch_0_2.jpg,A1,A2,0.6179
processed_data_cleaned\test\A1\A1.08.MCH-Sch_82_patch_0_1.jpg,A1,A2,0.7656
processed_data_cleaned\test\A1\A1.08.MCH-Sch_83_patch_0_0.jpg,A1,B1,0.9061
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_1_3.jpg,A1,B1,0.7874
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_1.jpg,A1,A2,0.5337
processed_data_cleaned\test\A1\A1.08.MCH-Sch_84_patch_2_3.jpg,A1,B1,0.9865
processed_data_cleaned\test\A1\A1.08.MCH-Sch_88_patch_2_1.jpg,A1,B2,0.8477
processed_data_cleaned\test\A1\A1.15.VTT-Sch_11_patch_1_3.jpg,A1,B1,0.6323
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_0.jpg,A1,B1,0.6577
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_2_1.jpg,A1,B2,0.9825
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_0.jpg,A1,B2,0.5838
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_1.jpg,A1,B1,0.825
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_3.jpg,A1,A2,0.893
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_4.jpg,A1,B2,0.5118
processed_data_cleaned\test\A1\A1.15.VTT-Sch_13_patch_3_5.jpg,A1,A2,0.8767
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_2_2.jpg,A1,B1,0.6192
processed_data_cleaned\test\A1\A1.15.VTT-Sch_14_patch_2_4.jpg,A1,A2,0.4553
processed_data_cleaned\test\A1\A1.15.VTT-Sch_16_patch_2_1.jpg,A1,B2,0.8334
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_0_5.jpg,A1,B2,0.6056
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_1_2.jpg,A1,B2,0.7048
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_0.jpg,A1,A2,0.8759
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_3.jpg,A1,B1,0.8441
processed_data_cleaned\test\A1\A1.15.VTT-Sch_17_patch_3_4.jpg,A1,A2,0.8573
processed_data_cleaned\test\A1\A1.15.VTT-Sch_18_patch_2_1.jpg,A1,B2,0.7381
processed_data_cleaned\test\A1\A1.15.VTT-Sch_19_patch_3_1.jpg,A1,B1,0.9727
processed_data_cleaned\test\A1\A1.15.VTT-Sch_20_patch_0_5.jpg,A1,A2,0.9688
processed_data_cleaned\test\A1\A1.15.VTT-Sch_20_patch_1_4.jpg,A1,B1,0.7981
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_2_5.jpg,A1,B1,0.661
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_2.jpg,A1,B1,0.4633
processed_data_cleaned\test\A1\A1.15.VTT-Sch_21_patch_3_5.jpg,A1,B1,0.9454
processed_data_cleaned\test\A1\A1.15.VTT-Sch_22_patch_3_2.jpg,A1,B2,0.7056
processed_data_cleaned\test\A1\A1.15.VTT-Sch_23_patch_3_2.jpg,A1,B1,0.5322
processed_data_cleaned\test\A1\A1.15.VTT-Sch_28_patch_1_3.jpg,A1,B1,0.8755
processed_data_cleaned\test\A1\A1.15.VTT-Sch_28_patch_2_2.jpg,A1,B1,0.5795
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_0_1.jpg,A1,B2,0.8132
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_2_2.jpg,A1,B2,0.8241
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_3.jpg,A1,B1,0.9077
processed_data_cleaned\test\A1\A1.15.VTT-Sch_29_patch_3_4.jpg,A1,B1,0.5079
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_0_1.jpg,A1,B2,0.7029
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_1_1.jpg,A1,B2,0.8049
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_2.jpg,A1,B1,0.8867
processed_data_cleaned\test\A1\A1.15.VTT-Sch_30_patch_3_3.jpg,A1,B1,0.9981
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_1_5.jpg,A1,B2,0.9321
processed_data_cleaned\test\A1\A1.15.VTT-Sch_32_patch_3_4.jpg,A1,B1,0.9833
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_0_3.jpg,A1,B1,0.6079
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_1.jpg,A1,B1,0.9977
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_2.jpg,A1,B1,0.6212
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_2_3.jpg,A1,B1,0.9998
processed_data_cleaned\test\A1\A1.15.VTT-Sch_37_patch_3_4.jpg,A1,B1,0.9994
processed_data_cleaned\test\A1\A1.15.VTT-Sch_39_patch_2_3.jpg,A1,B2,0.3737
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_1_0.jpg,A1,B1,0.9199
processed_data_cleaned\test\A1\A1.15.VTT-Sch_40_patch_3_3.jpg,A1,B1,0.7744
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_0_0.jpg,A1,B2,0.8627
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_1_2.jpg,A1,B1,0.7368
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_2_0.jpg,A1,B1,0.5421
processed_data_cleaned\test\A1\A1.15.VTT-Sch_41_patch_3_3.jpg,A1,B1,0.8509
processed_data_cleaned\test\A1\A1.21.Rai-Bui_09_patch_0_0.jpg,A1,A2,0.7039
processed_data_cleaned\test\A1\A1.21.Rai-Bui_10_patch_3_2.jpg,A1,A2,0.9392
processed_data_cleaned\test\A1\A1.21.Rai-Bui_17_patch_3_0.jpg,A1,B1,0.6656
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_3.jpg,A1,B2,0.9573
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_4.jpg,A1,B2,0.9697
processed_data_cleaned\test\A1\A1.21.Rai-Bui_19_patch_3_5.jpg,A1,B2,0.934
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_0.jpg,A1,B2,0.6503
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_1.jpg,A1,B1,0.9752
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_2.jpg,A1,A2,0.753
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_3.jpg,A1,B2,0.4331
processed_data_cleaned\test\A1\A1.21.Rai-Bui_24_patch_3_4.jpg,A1,A2,0.8958
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_0.jpg,A1,B1,0.6632
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_1.jpg,A1,B1,0.5341
processed_data_cleaned\test\A1\A1.21.Rai-Bui_26_patch_3_2.jpg,A1,B1,0.991
processed_data_cleaned\test\A1\A1.21.Rai-Bui_28_patch_2_1.jpg,A1,A2,0.8486
processed_data_cleaned\test\A1\A1.21.Rai-Bui_29_patch_3_0.jpg,A1,A2,0.5529
processed_data_cleaned\test\A1\A1.21.Rai-Bui_29_patch_3_4.jpg,A1,A2,0.658
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_2_5.jpg,A1,A2,0.9453
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_1.jpg,A1,B1,0.6987
processed_data_cleaned\test\A1\A1.21.Rai-Bui_33_patch_3_5.jpg,A1,A2,0.6182
processed_data_cleaned\test\A1\A1.21.Rai-Bui_36_patch_0_2.jpg,A1,B1,0.725
processed_data_cleaned\test\A1\A1.21.Rai-Bui_44_patch_0_5.jpg,A1,A2,0.9916
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_2_3.jpg,A1,B1,0.7936
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_3_2.jpg,A1,B1,0.9909
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_3_3.jpg,A1,B1,0.8349
processed_data_cleaned\test\A1\A1.21.Rai-Bui_46_patch_3_4.jpg,A1,B1,0.9906
processed_data_cleaned\test\A1\A1.21.Rai-Bui_47_patch_2_5.jpg,A1,A2,0.7758
processed_data_cleaned\test\A1\A1.21.Rai-Bui_48_patch_2_1.jpg,A1,B1,0.9653
processed_data_cleaned\test\A1\A1.21.Rai-Bui_50_patch_3_3.jpg,A1,B1,0.997
processed_data_cleaned\test\A1\A1.21.Rai-Bui_51_patch_0_0.jpg,A1,B1,0.7106
processed_data_cleaned\test\A1\A1.21.Rai-Bui_51_patch_1_0.jpg,A1,B1,0.9883
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_1.jpg,A1,A2,0.6497
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_2.jpg,A1,B1,0.721
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_2_5.jpg,A1,B1,0.7165
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_0.jpg,A1,B1,0.876
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_2.jpg,A1,B1,0.5566
processed_data_cleaned\test\A1\A1.29.Lab-Cul_04_patch_3_5.jpg,A1,B1,0.4892
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_0_3.jpg,A1,B1,0.5406
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_1_0.jpg,A1,B1,0.773
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_3_0.jpg,A1,B1,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_05_patch_3_2.jpg,A1,B1,0.8414
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_1_2.jpg,A1,B2,0.8254
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_1_3.jpg,A1,B1,0.9886
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_1_4.jpg,A1,B2,0.7436
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_1.jpg,A1,B1,0.6404
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_2.jpg,A1,A2,0.7869
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_2_3.jpg,A1,B1,0.9934
processed_data_cleaned\test\A1\A1.29.Lab-Cul_07_patch_3_2.jpg,A1,B2,0.9953
processed_data_cleaned\test\A1\A1.29.Lab-Cul_08_patch_1_0.jpg,A1,B1,0.7047
processed_data_cleaned\test\A1\A1.29.Lab-Cul_09_patch_3_0.jpg,A1,A2,0.9675
processed_data_cleaned\test\A1\A1.29.Lab-Cul_09_patch_3_4.jpg,A1,B1,0.9088
processed_data_cleaned\test\A1\A1.29.Lab-Cul_10_patch_3_0.jpg,A1,B2,0.4861
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_0_0.jpg,A1,B2,0.9008
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_1.jpg,A1,A2,0.5235
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_2.jpg,A1,A2,0.9977
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_3.jpg,A1,A2,0.992
processed_data_cleaned\test\A1\A1.29.Lab-Cul_11_patch_3_4.jpg,A1,A2,0.8577
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_1.jpg,A1,A2,0.9984
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_3.jpg,A1,A2,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_0_4.jpg,A1,A2,0.9978
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_1_4.jpg,A1,B2,0.875
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_0.jpg,A1,B2,0.8986
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_1.jpg,A1,B2,0.9975
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_3.jpg,A1,B2,0.9967
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_4.jpg,A1,B2,0.9995
processed_data_cleaned\test\A1\A1.29.Lab-Cul_14_patch_3_5.jpg,A1,B2,0.6734
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_0_4.jpg,A1,A2,0.7784
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_0_5.jpg,A1,A2,0.9996
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_0.jpg,A1,A2,0.8204
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_1.jpg,A1,A2,0.9968
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_2.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_3.jpg,A1,A2,0.9995
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_4.jpg,A1,A2,0.9377
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_1_5.jpg,A1,B1,0.6877
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_0.jpg,A1,A2,0.9298
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_1.jpg,A1,A2,0.9948
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_2.jpg,A1,A2,0.9996
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_3.jpg,A1,A2,0.9901
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_4.jpg,A1,A2,0.9269
processed_data_cleaned\test\A1\A1.29.Lab-Cul_15_patch_2_5.jpg,A1,B1,0.768
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_0_0.jpg,A1,B1,0.6091
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_0_1.jpg,A1,B1,0.5801
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_1.jpg,A1,A2,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_2.jpg,A1,A2,0.9985
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_3.jpg,A1,A2,0.9983
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_1_4.jpg,A1,A2,0.6623
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_1.jpg,A1,A2,0.5155
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_2.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_2_3.jpg,A1,A2,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_3.jpg,A1,A2,0.9474
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_4.jpg,A1,B1,0.729
processed_data_cleaned\test\A1\A1.29.Lab-Cul_16_patch_3_5.jpg,A1,A2,0.6636
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_0_1.jpg,A1,B1,0.9584
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_0_2.jpg,A1,A2,0.9998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_1.jpg,A1,B1,0.6118
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_2.jpg,A1,A2,0.9473
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_1_3.jpg,A1,A2,0.6415
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_2.jpg,A1,A2,0.609
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_3.jpg,A1,A2,0.9932
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_2_4.jpg,A1,A2,0.5687
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_3_3.jpg,A1,A2,1.0
processed_data_cleaned\test\A1\A1.29.Lab-Cul_17_patch_3_4.jpg,A1,A2,0.8412
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_0_4.jpg,A1,A2,0.9938
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_0_5.jpg,A1,A2,0.9989
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_0.jpg,A1,B1,0.7407
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_1.jpg,A1,A2,0.977
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_2.jpg,A1,A2,0.9999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_3.jpg,A1,A2,0.9905
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_1_5.jpg,A1,B1,0.961
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_2_4.jpg,A1,B2,0.5429
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_3_0.jpg,A1,B2,0.351
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_3_2.jpg,A1,B2,0.8461
processed_data_cleaned\test\A1\A1.29.Lab-Cul_18_patch_3_3.jpg,A1,B2,0.7827
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_0.jpg,A1,B1,0.4418
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_1.jpg,A1,B2,0.9993
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_2.jpg,A1,B2,0.9995
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_3.jpg,A1,B2,0.9491
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_0_4.jpg,A1,A2,0.9569
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_1_1.jpg,A1,B2,0.998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_1_3.jpg,A1,A2,0.7509
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_1_4.jpg,A1,A2,0.7998
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_1.jpg,A1,B1,0.841
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_2.jpg,A1,B1,0.9907
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_3.jpg,A1,B1,0.798
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_4.jpg,A1,A2,0.8974
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_2_5.jpg,A1,B2,0.9912
processed_data_cleaned\test\A1\A1.29.Lab-Cul_19_patch_3_1.jpg,A1,B1,0.5513
processed_data_cleaned\test\A1\A1.29.Lab-Cul_20_patch_2_0.jpg,A1,B1,0.8205
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_0_3.jpg,A1,B1,0.9682
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_0_4.jpg,A1,B2,0.9057
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_0.jpg,A1,B1,0.7999
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_1.jpg,A1,B1,0.6955
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_2.jpg,A1,B1,0.7218
processed_data_cleaned\test\A1\A1.29.Lab-Cul_22_patch_1_5.jpg,A1,B1,0.8721
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_0_1.jpg,A1,B1,0.9139
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_3_4.jpg,A1,B1,0.6412
processed_data_cleaned\test\A1\A1.29.Lab-Cul_24_patch_3_5.jpg,A1,B1,0.5523
processed_data_cleaned\test\A1\A1.29.Lab-Cul_25_patch_3_0.jpg,A1,A2,0.6946
processed_data_cleaned\test\A1\A1.29.Lab-Cul_25_patch_3_1.jpg,A1,B1,0.9282
processed_data_cleaned\test\A1\A1.29.Lab-Cul_25_patch_3_2.jpg,A1,A2,0.8405
processed_data_cleaned\test\A1\A1.29.Lab-Cul_26_patch_1_1.jpg,A1,B1,0.8478
processed_data_cleaned\test\A1\A1.29.Lab-Cul_26_patch_2_4.jpg,A1,B1,0.9971
processed_data_cleaned\test\A1\A1.29.Lab-Cul_27_patch_1_4.jpg,A1,B1,0.932
processed_data_cleaned\test\A1\A1.29.Lab-Cul_28_patch_0_0.jpg,A1,B2,0.941
processed_data_cleaned\test\A1\A1.29.Lab-Cul_31_patch_2_2.jpg,A1,B1,0.6298
processed_data_cleaned\test\A1\A1.29.Lab-Cul_31_patch_3_2.jpg,A1,B1,0.4988
processed_data_cleaned\test\A1\A1.29.Lab-Cul_31_patch_3_4.jpg,A1,B1,0.5659
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_0.jpg,A1,B1,0.9689
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_1.jpg,A1,B2,0.7036
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_0_4.jpg,A1,B1,0.9443
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_1_1.jpg,A1,B2,0.9664
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_2_4.jpg,A1,B1,0.8031
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_0.jpg,A1,B1,0.8035
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_1.jpg,A1,B1,0.9914
processed_data_cleaned\test\A1\A1.29.Lab-Cul_32_patch_3_4.jpg,A1,B2,0.6139
processed_data_cleaned\test\A1\A1.29.Lab-Cul_33_patch_3_1.jpg,A1,A2,0.7427
processed_data_cleaned\test\A1\A1.29.Lab-Cul_34_patch_2_0.jpg,A1,B2,0.5135
