file_path,filename,building_id,style_label,split
raw_data/A1.01/A1.01.Peo-com_17.JPG,A1.01.Peo-com_17.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_170.JPG,A1.01.Peo-com_170.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_171.JPG,A1.01.Peo-com_171.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_172.JPG,A1.01.Peo-com_172.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_173.JPG,A1.01.Peo-com_173.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_174.JPG,A1.01.Peo-com_174.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_175.JPG,A1.01.Peo-com_175.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_176.JPG,A1.01.Peo-com_176.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_177.JPG,A1.01.Peo-com_177.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_178.JPG,A1.01.Peo-com_178.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_18.JPG,A1.01.Peo-com_18.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_19.JPG,A1.01.Peo-com_19.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_20.JPG,A1.01.Peo-com_20.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_21.JPG,A1.01.Peo-com_21.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_22.JPG,A1.01.Peo-com_22.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_23.JPG,A1.01.Peo-com_23.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_24.JPG,A1.01.Peo-com_24.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_25.JPG,A1.01.Peo-com_25.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_26.JPG,A1.01.Peo-com_26.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_27.JPG,A1.01.Peo-com_27.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_28.JPG,A1.01.Peo-com_28.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_29.JPG,A1.01.Peo-com_29.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_30.JPG,A1.01.Peo-com_30.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_31.JPG,A1.01.Peo-com_31.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_32.JPG,A1.01.Peo-com_32.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_33.JPG,A1.01.Peo-com_33.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_34.JPG,A1.01.Peo-com_34.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_35.JPG,A1.01.Peo-com_35.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_36.JPG,A1.01.Peo-com_36.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_37.JPG,A1.01.Peo-com_37.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_38.JPG,A1.01.Peo-com_38.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_39.JPG,A1.01.Peo-com_39.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_40.JPG,A1.01.Peo-com_40.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_41.JPG,A1.01.Peo-com_41.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_42.JPG,A1.01.Peo-com_42.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_43.JPG,A1.01.Peo-com_43.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_44.JPG,A1.01.Peo-com_44.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_45.JPG,A1.01.Peo-com_45.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_46.JPG,A1.01.Peo-com_46.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_47.JPG,A1.01.Peo-com_47.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_48.JPG,A1.01.Peo-com_48.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_49.JPG,A1.01.Peo-com_49.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_50.JPG,A1.01.Peo-com_50.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_51.JPG,A1.01.Peo-com_51.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_52.JPG,A1.01.Peo-com_52.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_53.JPG,A1.01.Peo-com_53.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_54.JPG,A1.01.Peo-com_54.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_55.JPG,A1.01.Peo-com_55.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_56.JPG,A1.01.Peo-com_56.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_57.JPG,A1.01.Peo-com_57.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_58.JPG,A1.01.Peo-com_58.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_59.JPG,A1.01.Peo-com_59.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_60.JPG,A1.01.Peo-com_60.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_61.JPG,A1.01.Peo-com_61.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_62.JPG,A1.01.Peo-com_62.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_63.JPG,A1.01.Peo-com_63.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_64.JPG,A1.01.Peo-com_64.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_65.JPG,A1.01.Peo-com_65.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_66.JPG,A1.01.Peo-com_66.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_67.JPG,A1.01.Peo-com_67.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_68.JPG,A1.01.Peo-com_68.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_69.JPG,A1.01.Peo-com_69.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_70.JPG,A1.01.Peo-com_70.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_71.JPG,A1.01.Peo-com_71.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_72.JPG,A1.01.Peo-com_72.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_73.JPG,A1.01.Peo-com_73.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_74.JPG,A1.01.Peo-com_74.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_75.JPG,A1.01.Peo-com_75.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_76.JPG,A1.01.Peo-com_76.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_77.JPG,A1.01.Peo-com_77.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_78.JPG,A1.01.Peo-com_78.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_79.JPG,A1.01.Peo-com_79.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_80.JPG,A1.01.Peo-com_80.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_81.JPG,A1.01.Peo-com_81.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_82.JPG,A1.01.Peo-com_82.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_83.JPG,A1.01.Peo-com_83.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_84.JPG,A1.01.Peo-com_84.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_85.JPG,A1.01.Peo-com_85.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_86.JPG,A1.01.Peo-com_86.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_87.JPG,A1.01.Peo-com_87.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_88.JPG,A1.01.Peo-com_88.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_89.JPG,A1.01.Peo-com_89.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_90.JPG,A1.01.Peo-com_90.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_91.JPG,A1.01.Peo-com_91.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_92.JPG,A1.01.Peo-com_92.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_93.JPG,A1.01.Peo-com_93.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_94.JPG,A1.01.Peo-com_94.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_95.JPG,A1.01.Peo-com_95.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_96.JPG,A1.01.Peo-com_96.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_97.JPG,A1.01.Peo-com_97.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_98.JPG,A1.01.Peo-com_98.JPG,A1.01,A1,train
raw_data/A1.01/A1.01.Peo-com_99.JPG,A1.01.Peo-com_99.JPG,A1.01,A1,train
raw_data/A1.02/A1.02.Peo-Cou_01.JPG,A1.02.Peo-Cou_01.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_02.JPG,A1.02.Peo-Cou_02.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_03.JPG,A1.02.Peo-Cou_03.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_04.JPG,A1.02.Peo-Cou_04.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_05.JPG,A1.02.Peo-Cou_05.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_06.JPG,A1.02.Peo-Cou_06.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_07.JPG,A1.02.Peo-Cou_07.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_08.JPG,A1.02.Peo-Cou_08.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_09.JPG,A1.02.Peo-Cou_09.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_10.JPG,A1.02.Peo-Cou_10.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_100.JPG,A1.02.Peo-Cou_100.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_101.JPG,A1.02.Peo-Cou_101.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_102.JPG,A1.02.Peo-Cou_102.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_103.JPG,A1.02.Peo-Cou_103.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_11.JPG,A1.02.Peo-Cou_11.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_12.JPG,A1.02.Peo-Cou_12.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_13.JPG,A1.02.Peo-Cou_13.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_14.JPG,A1.02.Peo-Cou_14.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_15.JPG,A1.02.Peo-Cou_15.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_16.JPG,A1.02.Peo-Cou_16.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_17.JPG,A1.02.Peo-Cou_17.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_18.JPG,A1.02.Peo-Cou_18.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_19.JPG,A1.02.Peo-Cou_19.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_20.JPG,A1.02.Peo-Cou_20.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_21.JPG,A1.02.Peo-Cou_21.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_22.JPG,A1.02.Peo-Cou_22.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_23.JPG,A1.02.Peo-Cou_23.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_24.JPG,A1.02.Peo-Cou_24.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_25.JPG,A1.02.Peo-Cou_25.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_26.JPG,A1.02.Peo-Cou_26.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_27.JPG,A1.02.Peo-Cou_27.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_28.JPG,A1.02.Peo-Cou_28.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_29.JPG,A1.02.Peo-Cou_29.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_30.JPG,A1.02.Peo-Cou_30.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_31.JPG,A1.02.Peo-Cou_31.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_32.JPG,A1.02.Peo-Cou_32.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_33.JPG,A1.02.Peo-Cou_33.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_34.JPG,A1.02.Peo-Cou_34.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_35.JPG,A1.02.Peo-Cou_35.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_36.JPG,A1.02.Peo-Cou_36.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_37.JPG,A1.02.Peo-Cou_37.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_38.JPG,A1.02.Peo-Cou_38.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_39.JPG,A1.02.Peo-Cou_39.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_40.JPG,A1.02.Peo-Cou_40.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_41.JPG,A1.02.Peo-Cou_41.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_42.JPG,A1.02.Peo-Cou_42.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_43.JPG,A1.02.Peo-Cou_43.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_44.JPG,A1.02.Peo-Cou_44.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_45.JPG,A1.02.Peo-Cou_45.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_46.JPG,A1.02.Peo-Cou_46.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_47.JPG,A1.02.Peo-Cou_47.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_48.JPG,A1.02.Peo-Cou_48.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_49.JPG,A1.02.Peo-Cou_49.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_50.JPG,A1.02.Peo-Cou_50.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_51.JPG,A1.02.Peo-Cou_51.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_52.JPG,A1.02.Peo-Cou_52.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_53.JPG,A1.02.Peo-Cou_53.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_54.JPG,A1.02.Peo-Cou_54.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_55.JPG,A1.02.Peo-Cou_55.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_56.JPG,A1.02.Peo-Cou_56.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_57.JPG,A1.02.Peo-Cou_57.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_58.JPG,A1.02.Peo-Cou_58.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_59.JPG,A1.02.Peo-Cou_59.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_60.JPG,A1.02.Peo-Cou_60.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_61.JPG,A1.02.Peo-Cou_61.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_62.JPG,A1.02.Peo-Cou_62.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_63.JPG,A1.02.Peo-Cou_63.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_64.JPG,A1.02.Peo-Cou_64.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_65.JPG,A1.02.Peo-Cou_65.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_66.JPG,A1.02.Peo-Cou_66.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_67.JPG,A1.02.Peo-Cou_67.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_68.JPG,A1.02.Peo-Cou_68.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_69.JPG,A1.02.Peo-Cou_69.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_70.JPG,A1.02.Peo-Cou_70.JPG,A1.02,A1,train
raw_data/A1.02/A1.02.Peo-Cou_71.JPG,A1.02.Peo-Cou_71.JPG,A1.02,A1,train
